Image,Inference Time,Scores,Entities
143.jpg,0.07038712501525879,"[0.95849156 0.08992659 0.08550499 0.07435054 0.07418179 0.06472155
 0.06270318 0.06117931 0.06096818 0.06089474 0.05728192 0.05575085
 0.05442159 0.0519792  0.05182901 0.0518188  0.05176964 0.04782078
 0.04677958 0.04665156 0.04624855 0.04589099 0.04559618 0.04546589
 0.04539391 0.04482761 0.04440843 0.04384333 0.0431253  0.04292641
 0.04276659 0.04243862 0.0417427  0.04159248 0.0414709  0.0414374
 0.04089269 0.04035926 0.04030141 0.04018972 0.04016794 0.03992172
 0.03967431 0.03908397 0.03898729 0.03858064 0.03806915 0.03784279
 0.03767448 0.03766795 0.03758599 0.03720673 0.03703136 0.03688114
 0.03676091 0.03535903 0.03535708 0.03519956 0.0351685  0.03509449
 0.03506057 0.03495821 0.03485718 0.03426708 0.03425504 0.0341066
 0.03397234 0.03394771 0.03388713 0.03385882 0.03353357 0.03317356
 0.03308035 0.03303751 0.03295153 0.03268503 0.03256868 0.03240766
 0.03216321 0.03195986 0.03172205 0.03164528 0.0314602  0.03145519
 0.03143479 0.03137127 0.03133995 0.03131515 0.03123779 0.03114474
 0.03098896 0.03085026 0.03083049 0.03076901 0.03075765 0.03066401
 0.03011476 0.03004338 0.02999181 0.02997817]","[b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Clothing' b'Human face'
 b'Human hand' b'Clothing' b'Human face' b'Cat' b'Human eye' b'Cat'
 b'Clothing' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Human arm'
 b'Human nose' b'Human eye' b'Cat' b'Human eye' b'Human eye' b'Human ear'
 b'Human hair' b'Human eye' b'Human ear' b'Human ear' b'Cat' b'Cat'
 b'Clothing' b'Cat' b'Human eye' b'Dog' b'Human eye' b'Cat' b'Clothing'
 b'Cat' b'Human nose' b'Human face' b'Cat' b'Chair' b'Clothing'
 b'Clothing' b'Human ear' b'Human face' b'Human face' b'Human face'
 b'Human hand' b'Human face' b'Human face' b'Human face' b'Cat'
 b'Clothing' b'Clothing' b'Human nose' b'Human face' b'Clothing' b'Cat'
 b'Clothing' b'Cat' b'Clothing' b'Cat' b'Clothing' b'Clothing'
 b'Human face' b'Human face' b'Cat' b'Human ear' b'Human mouth'
 b'Human hand' b'Cat' b'Human hand' b'Clothing' b'Human ear' b'Human eye'
 b'Clothing' b'Clothing' b'Footwear' b'Cat' b'Fashion accessory' b'Cat'
 b'Human ear' b'Human eye' b'Clothing' b'Clothing' b'Human hand'
 b'Human nose' b'Clothing' b'Human face' b'Cat' b'Human nose' b'Clothing'
 b'Cat' b'Human hand' b'Cat']"
144.jpg,0.06856465339660645,"[0.9474417  0.13069254 0.1003711  0.07489042 0.07331681 0.07230909
 0.07159377 0.0682231  0.06479509 0.06310877 0.06244866 0.05988309
 0.05961919 0.05955976 0.05674279 0.0535481  0.05292771 0.0526552
 0.05258195 0.05245865 0.0520969  0.05189657 0.05152814 0.05050187
 0.04992726 0.04937489 0.04923093 0.0476849  0.0472098  0.04675219
 0.04662113 0.04646593 0.04637582 0.04534704 0.0443804  0.04416444
 0.04372477 0.04321313 0.04303995 0.04301792 0.04230167 0.04214755
 0.04206613 0.04194992 0.04189695 0.04128326 0.04127191 0.04111332
 0.04082059 0.04056003 0.04052158 0.04031515 0.04018687 0.04015619
 0.04006061 0.03998885 0.03991006 0.03918057 0.0389553  0.03890286
 0.03868301 0.03852396 0.03797085 0.03789728 0.03779022 0.0377214
 0.03705756 0.03647601 0.03570946 0.03565669 0.0348184  0.03465994
 0.03461753 0.0345991  0.0344899  0.03437476 0.03417753 0.03412617
 0.0341128  0.03393213 0.03331859 0.03317489 0.03281652 0.03279567
 0.03266156 0.03237917 0.03224412 0.03222329 0.03203942 0.03185286
 0.03143469 0.03137435 0.03127978 0.03122506 0.0310957  0.03096219
 0.03093531 0.03092923 0.03077839 0.03061162]","[b'Cat' b'Cat' b'Shelf' b'Clothing' b'Cat' b'Cat' b'Cat' b'Cat' b'Window'
 b'Cat' b'Cat' b'Cat' b'Shelf' b'Cat' b'Clothing' b'Cat' b'Shelf' b'Cat'
 b'Shelf' b'Cat' b'Shelf' b'Window' b'Shelf' b'Cat' b'Clothing' b'Cat'
 b'Cat' b'Chair' b'Cat' b'Plant' b'Cat' b'Plant' b'Table' b'Clothing'
 b'Cat' b'Cat' b'Clothing' b'Wheel' b'Clothing' b'Human face' b'Cat'
 b'Clothing' b'Cat' b'Human face' b'Clothing' b'Window' b'Window'
 b'Clothing' b'Footwear' b'Cat' b'Cat' b'Wheel' b'Cat' b'Shelf'
 b'Clothing' b'Clothing' b'Shelf' b'Clothing' b'Clothing' b'Cat' b'Window'
 b'Chair' b'Window' b'Cat' b'Shelf' b'Wheel' b'Human face' b'Window'
 b'Cat' b'Window' b'Table' b'Clothing' b'Person' b'Cat' b'Shelf' b'Window'
 b'Cat' b'Wheel' b'Window' b'Human face' b'Window' b'Cat' b'Clothing'
 b'Plant' b'Cat' b'Cat' b'Cat' b'Clothing' b'Cat' b'Bottle' b'Window'
 b'Cat' b'Cat' b'Window' b'Window' b'Human face' b'Human face' b'Cat'
 b'Clothing' b'Cat']"
145.jpg,0.07102537155151367,"[0.9618891  0.09117092 0.08898626 0.08694821 0.08247156 0.08023953
 0.07105955 0.06925833 0.06730028 0.06590421 0.06215275 0.0620659
 0.05987446 0.05976185 0.05689449 0.05682165 0.05676037 0.05277992
 0.05170444 0.05158734 0.05141563 0.05084047 0.05051676 0.05043752
 0.04843631 0.04760255 0.04757029 0.04689842 0.04605885 0.04544079
 0.04509547 0.04426721 0.04390768 0.0434742  0.04291919 0.042339
 0.04220912 0.04184477 0.04098086 0.04036475 0.04031802 0.03974887
 0.03961996 0.0395757  0.03898666 0.03832721 0.03831218 0.03766084
 0.03650603 0.03644837 0.03641809 0.03630191 0.03614695 0.03595649
 0.03467646 0.03430393 0.03419397 0.03366519 0.0336535  0.03343373
 0.03324026 0.03296123 0.03280101 0.03275189 0.03273789 0.0326765
 0.03245325 0.03236324 0.03206585 0.03183167 0.03163062 0.03133666
 0.03112547 0.03096693 0.03057927 0.03054108 0.03051259 0.03044024
 0.02999343 0.02983591 0.02971881 0.02943052 0.02928026 0.02924861
 0.02921208 0.02919334 0.02903946 0.02901226 0.02895336 0.02854837
 0.02838372 0.0283385  0.02824754 0.02814546 0.02788543 0.02779313
 0.02778642 0.02766166 0.02765522 0.02709718]","[b'Cat' b'Clothing' b'Cat' b'Footwear' b'Footwear' b'Cat' b'Human mouth'
 b'Footwear' b'Clothing' b'Cat' b'Cat' b'Cat' b'Footwear' b'Cat' b'Cat'
 b'Clothing' b'Cat' b'Cat' b'Footwear' b'Cat' b'Footwear' b'Cat' b'Tap'
 b'Human nose' b'Human nose' b'Human eye' b'Footwear' b'Cat' b'Footwear'
 b'Footwear' b'Footwear' b'Cat' b'Cat' b'Cat' b'Human hair' b'Cat'
 b'Clothing' b'Human face' b'Cat' b'Tap' b'Tap' b'Human nose' b'Human eye'
 b'Footwear' b'Clothing' b'Cat' b'Footwear' b'Clothing' b'Human nose'
 b'Cat' b'Clothing' b'Cat' b'Cat' b'Cat' b'Human nose' b'Cat' b'Clothing'
 b'Cat' b'Cat' b'Cat' b'Cat' b'Human face' b'Footwear' b'Table' b'Cat'
 b'Footwear' b'Footwear' b'Cat' b'Human eye' b'Cat' b'Footwear' b'Cat'
 b'Cat' b'Clothing' b'Footwear' b'Clothing' b'Footwear' b'Human mouth'
 b'Human eye' b'Footwear' b'Cat' b'Fashion accessory' b'Cat' b'Clothing'
 b'Man' b'Human eye' b'Clothing' b'Cat' b'Clothing' b'Cat' b'Cat'
 b'Clothing' b'Footwear' b'Cat' b'Cat' b'Human eye' b'Human face'
 b'Footwear' b'Cat' b'Cat']"
146.jpg,0.06937813758850098,"[0.2475302  0.21621801 0.17544664 0.13905263 0.13199879 0.13066283
 0.12272789 0.113148   0.10574119 0.09992964 0.09567874 0.09458008
 0.094514   0.0928395  0.09132621 0.08972366 0.08873381 0.08848048
 0.08809324 0.08763906 0.08755573 0.08630946 0.08155502 0.08137678
 0.08136918 0.08094083 0.07975484 0.07943547 0.0786656  0.07832868
 0.07822878 0.07780239 0.07529929 0.07429566 0.07378525 0.07335027
 0.07325581 0.0724451  0.07228469 0.07148376 0.07111891 0.07085095
 0.070147   0.0700475  0.06959184 0.0690795  0.06903039 0.06824711
 0.0676813  0.0676747  0.06763697 0.0671203  0.06699331 0.06640911
 0.06640637 0.06610801 0.06606685 0.06492883 0.06477695 0.06454371
 0.06427416 0.06382882 0.06376515 0.06322415 0.06316037 0.06311771
 0.06309532 0.06248818 0.06245775 0.06231735 0.06193157 0.06188825
 0.06125344 0.06107155 0.06095342 0.06087593 0.0608236  0.06071372
 0.06067201 0.06038485 0.06037115 0.06018398 0.05977004 0.05976381
 0.05920364 0.05885832 0.05835533 0.05823213 0.05807935 0.05780317
 0.05778385 0.05770508 0.05743482 0.05743202 0.05737937 0.05728338
 0.05725757 0.05714042 0.05707018 0.05680749]","[b'Clothing' b'Man' b'Human face' b'Human face' b'Human face' b'Person'
 b'Clothing' b'Drink' b'Clothing' b'Human face' b'Clothing' b'Clothing'
 b'Clothing' b'Clothing' b'Clothing' b'Clothing' b'Footwear' b'Clothing'
 b'Drum' b'Clothing' b'Clothing' b'Footwear' b'Clothing' b'Clothing'
 b'Clothing' b'Clothing' b'Footwear' b'Clothing' b'Clothing' b'Clothing'
 b'Clothing' b'Clothing' b'Clothing' b'Clothing' b'Clothing' b'Human face'
 b'Human leg' b'Footwear' b'Human face' b'Clothing' b'Drink' b'Human face'
 b'Human leg' b'Clothing' b'Clothing' b'Clothing' b'Clothing' b'Clothing'
 b'Footwear' b'Clothing' b'Clothing' b'Footwear' b'Clothing' b'Footwear'
 b'Clothing' b'Clothing' b'Clothing' b'Clothing' b'Clothing' b'Clothing'
 b'Clothing' b'Clothing' b'Footwear' b'Clothing' b'Clothing' b'Footwear'
 b'Footwear' b'Clothing' b'Footwear' b'Footwear' b'Drink' b'Clothing'
 b'Clothing' b'Clothing' b'Human leg' b'Clothing' b'Clothing' b'Clothing'
 b'Clothing' b'Clothing' b'Human face' b'Man' b'Clothing' b'Clothing'
 b'Clothing' b'Human leg' b'Footwear' b'Clothing' b'Clothing' b'Clothing'
 b'Clothing' b'Clothing' b'Drum' b'Footwear' b'Drink' b'Human leg' b'Drum'
 b'Clothing' b'Clothing' b'Clothing']"
147.jpg,0.06796383857727051,"[0.952732   0.1179259  0.10525658 0.10042372 0.09416442 0.08504341
 0.07954876 0.07750145 0.07390678 0.07243506 0.07204296 0.07057311
 0.06831554 0.06529761 0.06516465 0.06191519 0.05984105 0.0590033
 0.05898101 0.05836995 0.05824775 0.05819464 0.05784016 0.05729639
 0.05679037 0.05589166 0.05531068 0.05513795 0.05512148 0.05489667
 0.05480581 0.05477387 0.05458596 0.0545002  0.05442896 0.05354713
 0.05120443 0.0505774  0.05000063 0.04985911 0.04985614 0.04980848
 0.04966145 0.04922731 0.04917671 0.04894023 0.04885401 0.04871367
 0.0484227  0.04787923 0.04778625 0.04695082 0.04657948 0.04651723
 0.04583042 0.0458033  0.0452659  0.04513034 0.0451287  0.0451126
 0.04472699 0.04471895 0.04410054 0.0438786  0.04346228 0.04331125
 0.04324084 0.04305242 0.04287234 0.04283449 0.04281125 0.04238691
 0.04237599 0.04232458 0.04230577 0.04223421 0.04221346 0.04216375
 0.04177157 0.0417181  0.04153179 0.04142841 0.04104707 0.04078924
 0.0406123  0.0405216  0.04044037 0.04035121 0.03958565 0.03939891
 0.03937688 0.03924927 0.03896127 0.03894757 0.03890924 0.03885201
 0.03876039 0.03864984 0.038626   0.03854857]","[b'Cat' b'Dog' b'Cat' b'Window' b'Tree' b'Clothing' b'Clothing' b'Flower'
 b'Flower' b'Tree' b'Footwear' b'Flower' b'Window' b'Tree' b'Flower'
 b'Clothing' b'Flower' b'Clothing' b'Window' b'Cat' b'Flower' b'Clothing'
 b'Clothing' b'Flower' b'Flower' b'Window' b'Tree' b'Tree' b'Human face'
 b'Flower' b'Clothing' b'Flower' b'Flower' b'Flower' b'Clothing' b'Tree'
 b'Flower' b'Window' b'Clothing' b'Clothing' b'Flower' b'Human face'
 b'Clothing' b'Flower' b'Cat' b'Flower' b'Flower' b'Clothing' b'Window'
 b'Flower' b'Clothing' b'Flower' b'Flower' b'Clothing' b'Door' b'Clothing'
 b'Clothing' b'Tree' b'Clothing' b'Flower' b'Clothing' b'Window' b'Person'
 b'Clothing' b'Window' b'Furniture' b'Clothing' b'Tree' b'Clothing'
 b'Flower' b'Clothing' b'Clothing' b'Clothing' b'Cat' b'Table' b'Tree'
 b'Flower' b'Flower' b'Tree' b'Window' b'Cat' b'Flower' b'Human face'
 b'Clothing' b'Cat' b'Clothing' b'Flower' b'Cat' b'Flower' b'Cat'
 b'Clothing' b'Clothing' b'Pillow' b'Table' b'Window' b'Clothing'
 b'Window' b'Plant' b'Flower' b'Flower']"
148.jpg,0.07033538818359375,"[0.9246769  0.28506947 0.17779161 0.15217774 0.13986662 0.11998851
 0.11929131 0.11075038 0.10260206 0.09682856 0.09538561 0.09068015
 0.09009237 0.08897105 0.08653312 0.08404987 0.08010101 0.07977132
 0.07571518 0.07040658 0.06792989 0.06750198 0.06718803 0.06626709
 0.06427411 0.06256174 0.06218408 0.06173152 0.06154853 0.06135753
 0.06127333 0.06127195 0.06020255 0.06016256 0.05966661 0.05931966
 0.05835016 0.05807885 0.05763844 0.0575939  0.0573018  0.05703552
 0.05652784 0.05559    0.05458008 0.05412522 0.0525355  0.05207112
 0.05165026 0.05141433 0.05100206 0.04996977 0.04993035 0.04894476
 0.04874901 0.04869322 0.04859871 0.04850507 0.04846483 0.04799467
 0.04750415 0.04746419 0.04745073 0.047059   0.04661007 0.04649568
 0.04597479 0.04567721 0.0452939  0.04517822 0.04510593 0.04493731
 0.04467458 0.04465157 0.04440897 0.04439785 0.04432429 0.04400043
 0.043634   0.04357501 0.04342202 0.04325467 0.04202328 0.04187649
 0.04154834 0.04133561 0.04085517 0.04079295 0.04068716 0.04049587
 0.04041671 0.04013596 0.03996018 0.03984562 0.03949978 0.03932482
 0.03926676 0.03911624 0.03866485 0.0385773 ]","[b'Cat' b'Cat' b'Footwear' b'Cat' b'Footwear' b'Cat' b'Footwear' b'Cat'
 b'Cat' b'Footwear' b'Footwear' b'Clothing' b'Footwear' b'Cat' b'Footwear'
 b'Clothing' b'Footwear' b'Cat' b'Clothing' b'Clothing' b'Cat' b'Cat'
 b'Cat' b'Footwear' b'Footwear' b'Cat' b'Footwear' b'Cat' b'Human face'
 b'Man' b'Footwear' b'Footwear' b'Window' b'Clothing' b'Cat' b'Footwear'
 b'Footwear' b'Cat' b'Cat' b'Cat' b'Human leg' b'Footwear' b'Human hair'
 b'Footwear' b'Window' b'Cat' b'Cat' b'Footwear' b'Clothing' b'Human face'
 b'Footwear' b'Clothing' b'Cat' b'Clothing' b'Person' b'Footwear' b'Plant'
 b'Cat' b'Human eye' b'Footwear' b'Human hair' b'Cat' b'Cat' b'Footwear'
 b'Footwear' b'Clothing' b'Cat' b'Footwear' b'Window' b'Clothing'
 b'Clothing' b'Clothing' b'Human face' b'Clothing' b'Human nose'
 b'Clothing' b'Human hand' b'Clothing' b'Footwear' b'Tree' b'Footwear'
 b'Cat' b'Footwear' b'Footwear' b'Human hair' b'Cat' b'Clothing'
 b'Human face' b'Footwear' b'Footwear' b'Clothing' b'Window' b'Woman'
 b'Clothing' b'Tree' b'Human hair' b'Cat' b'Footwear' b'Window'
 b'Human face']"
149.jpg,0.0695798397064209,"[0.9325373  0.10005404 0.09528957 0.08603155 0.07498147 0.07316766
 0.06654765 0.06466606 0.06456952 0.06328765 0.06044757 0.05966352
 0.05891132 0.05539134 0.05387325 0.05370215 0.05332317 0.05142496
 0.05028564 0.05010077 0.04999277 0.04962073 0.0476191  0.04741362
 0.04721721 0.04650844 0.04628101 0.04613516 0.04573162 0.0450641
 0.04455747 0.04448614 0.04398014 0.04398008 0.04373318 0.04239967
 0.04203954 0.04175423 0.04068581 0.0393434  0.03857097 0.03777599
 0.03766705 0.03719405 0.03660253 0.03655342 0.03649506 0.03634933
 0.03576102 0.03557627 0.0355069  0.0345061  0.03449215 0.03423555
 0.03378747 0.03364233 0.03363936 0.0334571  0.03325226 0.03256197
 0.03250239 0.03248856 0.0323832  0.03232019 0.03218745 0.03214197
 0.03212598 0.03208816 0.03205418 0.03201728 0.03196719 0.0319514
 0.03192979 0.03191057 0.03173112 0.03153535 0.03108956 0.03105695
 0.03097437 0.03051961 0.03037961 0.03030798 0.02988721 0.0296511
 0.02944772 0.02912913 0.02816469 0.02802497 0.02782415 0.02779553
 0.02775524 0.02764698 0.02751778 0.02727908 0.02702284 0.02702091
 0.02658733 0.02630884 0.02628971 0.02628971]","[b'Cat' b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Footwear' b'Clothing'
 b'Clothing' b'Footwear' b'Clothing' b'Clothing' b'Footwear' b'Footwear'
 b'Cat' b'Clothing' b'Clothing' b'Cat' b'Cat' b'Clothing' b'Cat'
 b'Clothing' b'Clothing' b'Clothing' b'Cat' b'Cat' b'Clothing' b'Clothing'
 b'Clothing' b'Footwear' b'Clothing' b'Clothing' b'Footwear' b'Footwear'
 b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Cat' b'Human leg'
 b'Human arm' b'Human leg' b'Human leg' b'Clothing' b'Clothing'
 b'Clothing' b'Cat' b'Cat' b'Cat' b'Footwear' b'Cat' b'Clothing' b'Cat'
 b'Cat' b'Clothing' b'Clothing' b'Human leg' b'Cat' b'Footwear'
 b'Clothing' b'Cat' b'Human arm' b'Footwear' b'Footwear' b'Footwear'
 b'Clothing' b'Clothing' b'Human arm' b'Clothing' b'Cat' b'Human arm'
 b'Clothing' b'Clothing' b'Cat' b'Cat' b'Cat' b'Clothing'
 b'Fashion accessory' b'Footwear' b'Cat' b'Cat' b'Clothing' b'Footwear'
 b'Footwear' b'Footwear' b'Clothing' b'Cat' b'Clothing' b'Cat' b'Footwear'
 b'Cat' b'Footwear' b'Clothing' b'Cat' b'Cat' b'Footwear' b'Clothing'
 b'Clothing' b'Cat' b'Footwear' b'Clothing']"
15.jpg,0.06888747215270996,"[0.48353398 0.09991731 0.09328786 0.08645354 0.08468424 0.08036794
 0.07595339 0.07341964 0.07158642 0.07137027 0.06782503 0.06740673
 0.06452654 0.06336158 0.06321799 0.06229788 0.06226504 0.06176607
 0.06161478 0.06160846 0.06089095 0.06079211 0.06017698 0.06005324
 0.05880798 0.05769194 0.0573013  0.05711337 0.05635872 0.05582729
 0.05516016 0.05455637 0.05421425 0.05358542 0.05349694 0.05348895
 0.05294578 0.05292317 0.05281711 0.05268337 0.0524173  0.05236411
 0.05207003 0.05201048 0.05176326 0.05166725 0.05126679 0.05124211
 0.05102061 0.05063843 0.05057617 0.05050549 0.05007393 0.04974525
 0.04952876 0.04942106 0.04920002 0.04864128 0.04862612 0.04861956
 0.04810995 0.04809504 0.0480089  0.04737817 0.04729477 0.04729217
 0.04664851 0.04633059 0.04616915 0.0461532  0.0460156  0.04575446
 0.04559403 0.04536578 0.04520459 0.04512938 0.04502754 0.04429052
 0.04422468 0.04399432 0.0435814  0.04347197 0.04333632 0.04329349
 0.04315985 0.04303073 0.04301925 0.04280008 0.04277856 0.04275629
 0.04269851 0.04223532 0.04214299 0.04166394 0.04164957 0.04164615
 0.04146654 0.04127578 0.04120496 0.04109915]","[b'Cat' b'Tree' b'Rabbit' b'Footwear' b'Cat' b'Tree' b'Footwear'
 b'Carnivore' b'Footwear' b'Footwear' b'Window' b'Tree' b'Tree' b'Window'
 b'Window' b'Window' b'Footwear' b'Footwear' b'Mouse' b'Animal' b'Cat'
 b'Tree' b'Window' b'Animal' b'Squirrel' b'Window' b'Footwear' b'Tree'
 b'Cat' b'Footwear' b'Window' b'Footwear' b'Cat' b'Footwear' b'Footwear'
 b'Footwear' b'Cat' b'Human eye' b'Window' b'Tree' b'Fox' b'Footwear'
 b'Cat' b'Window' b'Tree' b'Rabbit' b'Window' b'Footwear' b'Footwear'
 b'Clothing' b'Clothing' b'Clothing' b'Tree' b'Window' b'Tree' b'Tree'
 b'Footwear' b'Tree' b'Human face' b'Cat' b'Tree' b'Animal' b'Footwear'
 b'Plant' b'Window' b'Animal' b'Window' b'Window' b'Cat' b'Footwear'
 b'Hamster' b'Tree' b'Human face' b'Clothing' b'Footwear' b'Window'
 b'Clothing' b'Cat' b'Plant' b'Plant' b'Tree' b'Tree' b'Cat' b'Footwear'
 b'Tree' b'Tree' b'Clothing' b'Cat' b'Footwear' b'Footwear' b'Carnivore'
 b'Clothing' b'Window' b'Human eye' b'Cat' b'Window' b'Tree' b'Footwear'
 b'Tree' b'Dog']"
150.jpg,0.07021117210388184,"[0.8195881  0.0952466  0.08979854 0.08866029 0.08585541 0.0826107
 0.0812968  0.08077708 0.07451467 0.07451048 0.07408912 0.07053968
 0.07028329 0.0678798  0.06548247 0.06445302 0.06438032 0.06343988
 0.06240133 0.0623901  0.06224381 0.06204958 0.05958412 0.05943689
 0.05914966 0.05848755 0.05831042 0.05823796 0.05804143 0.05783595
 0.0578139  0.05687222 0.05652888 0.05648002 0.05616636 0.05602764
 0.05516007 0.05509566 0.05445323 0.05405267 0.05363981 0.05324833
 0.05302591 0.05276166 0.05266583 0.05230479 0.05221481 0.05168941
 0.05129497 0.0508582  0.05026144 0.04917953 0.04895745 0.04891004
 0.0472911  0.04718348 0.04672447 0.04650654 0.04631687 0.04628754
 0.04627854 0.04585851 0.04563047 0.04539953 0.04527014 0.04500542
 0.044955   0.0447634  0.04441766 0.04414746 0.04407066 0.04376915
 0.04366051 0.04342751 0.04284376 0.04275155 0.04255554 0.04255103
 0.04242875 0.04206975 0.04184684 0.04181391 0.04151197 0.04141451
 0.04090082 0.04066433 0.03962855 0.0395448  0.03948937 0.03942746
 0.03895745 0.03881043 0.03877879 0.03861162 0.03843232 0.03811828
 0.03809642 0.0380294  0.03792511 0.03785614]","[b'Cat' b'Footwear' b'Cat' b'Cat' b'Cat' b'Cat' b'Footwear' b'Footwear'
 b'Human hair' b'Window' b'Cat' b'Window' b'Person' b'Window' b'Person'
 b'Cat' b'Clothing' b'Window' b'Cat' b'Tree' b'Footwear' b'Footwear'
 b'Window' b'Window' b'Footwear' b'Human hair' b'Window' b'Window'
 b'Window' b'Footwear' b'Clothing' b'Cat' b'Window' b'Window'
 b'Human hair' b'Window' b'Footwear' b'Window' b'Clothing' b'Clothing'
 b'Footwear' b'Window' b'Shorts' b'Person' b'Window' b'Cat' b'Human hair'
 b'Person' b'Window' b'Cat' b'Window' b'Window' b'Cat' b'Window' b'Window'
 b'Human face' b'Footwear' b'Window' b'Window' b'Footwear' b'Human face'
 b'Human face' b'Window' b'Human face' b'Window' b'Window' b'Window'
 b'Window' b'Window' b'Cat' b'Cat' b'Person' b'Human hair' b'Clothing'
 b'Window' b'Window' b'Window' b'Cat' b'Window' b'Person' b'Man' b'Window'
 b'Clothing' b'Window' b'Window' b'Dog' b'Window' b'Window' b'Person'
 b'Window' b'Human hair' b'Footwear' b'Tree' b'Clothing' b'Clothing'
 b'Clothing' b'Human hair' b'Footwear' b'Person' b'Footwear']"
151.jpg,0.06889462471008301,"[0.9219787  0.16372097 0.15268703 0.12771757 0.10723462 0.10489611
 0.09355716 0.0924469  0.09085919 0.08644126 0.08643226 0.08487183
 0.08170418 0.0807916  0.07914547 0.07840636 0.07559372 0.07316742
 0.07298113 0.07267836 0.07256676 0.07201345 0.07198568 0.07142516
 0.07095608 0.06912172 0.06870954 0.06813373 0.06812268 0.06754828
 0.06658266 0.06578517 0.06544437 0.06490455 0.06311183 0.062413
 0.06122197 0.06020771 0.0594431  0.0593002  0.05869111 0.0582473
 0.05783658 0.05745472 0.05662766 0.05640961 0.05617122 0.05581379
 0.0550216  0.05434884 0.05342186 0.05156976 0.05136236 0.05103823
 0.05080355 0.05077912 0.04976657 0.04942609 0.04909923 0.04904924
 0.04896032 0.04893617 0.04874801 0.04866963 0.04809307 0.0476721
 0.04762598 0.04731699 0.04730117 0.04715213 0.04680759 0.04583035
 0.04556742 0.04532522 0.0452612  0.04498285 0.04491998 0.04477014
 0.04444761 0.04400878 0.0438683  0.04385927 0.04313983 0.04313223
 0.04293722 0.04289142 0.04223273 0.04192393 0.0416926  0.04166018
 0.04153772 0.04134317 0.04109421 0.0410859  0.04107296 0.04090463
 0.04088956 0.04084214 0.04079693 0.04077405]","[b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Car' b'Tree'
 b'Tree' b'Cat' b'Cat' b'Cat' b'Clothing' b'Cat' b'Cat' b'Car' b'Cat'
 b'Clothing' b'Tire' b'Car' b'Cat' b'Wheel' b'Tree' b'Tree' b'Tree' b'Car'
 b'Tree' b'Human face' b'Car' b'Tree' b'Wheel' b'Cat' b'Clothing' b'Car'
 b'Tree' b'Cat' b'Car' b'Cat' b'Cat' b'Clothing' b'Wheel' b'Car' b'Cat'
 b'Cat' b'Clothing' b'Cat' b'Tire' b'Car' b'Tree' b'Cat' b'Cat' b'Tree'
 b'Wheel' b'Footwear' b'Clothing' b'Car' b'Tire' b'Tree' b'Cat' b'Person'
 b'Wheel' b'Footwear' b'Cat' b'Footwear' b'Wheel' b'Wheel' b'Car'
 b'Cat furniture' b'Cat' b'Car' b'Wheel' b'Wheel' b'Footwear' b'Car'
 b'Wheel' b'Clothing' b'Human face' b'Tire' b'Car' b'Tree' b'Wheel'
 b'Tree' b'Clothing' b'Tire' b'Cat' b'Footwear' b'Human face' b'Cat'
 b'Cat' b'Clothing' b'Cat' b'Car' b'Cat' b'Car' b'Clothing' b'Cat'
 b'Clothing' b'Footwear']"
